elevator_id,location,license_status,license_expiry
74860,57 JOHN ST W  WATERDOWN L0R 2H0 ON CA,ACTIVE,2017-11-18
74863,1701 WOODROFFE AVE  NEPEAN K2G 1W2 ON CA,ACTIVE,2017-11-17
74864,600 TOMLINSON ST  PORT ELGIN N0H 2C4 ON CA,ACTIVE,2017-01-19
74866,50 GREAT LAKES DR  BRAMPTON L6R 2K7 ON CA,ACTIVE,2016-12-08
74867,2357 BLOOR ST W  TORONTO M6S 1P4 ON CA,ACTIVE,2017-11-01
74876,2901 BAYVIEW AVE  NORTH YORK M2K 1E6 ON CA,ACTIVE,2017-01-28
74880,275 FERNFOREST DR  BRAMPTON L6R 1L9 ON CA,ACTIVE,2017-01-27
74883,15207 YONGE ST  AURORA L4G 1L8 ON CA,ACTIVE,2016-12-09
74884,396 ST CLAIR AVE W  TORONTO M5P 1N4 ON CA,ACTIVE,2017-05-01
74887,6500 YONGE ST  TORONTO M2M 3X4 ON CA,ACTIVE,2017-09-17
74888,1 EGLINTON SQUARE  SCARBOROUGH M1L 2K1 ON CA,ACTIVE,2017-08-04
74892,70 ALEXANDER ST  TORONTO M4Y 3B6 ON CA,ACTIVE,2017-03-27
74893,70 ALEXANDER ST  TORONTO M4Y 3B6 ON CA,ACTIVE,2017-07-03
74894,650 QUEEN'S QUAY W  TORONTO M5J 2P5 ON CA,ACTIVE,2017-03-06
74895,650 QUEEN'S QUAY W  TORONTO M5J 2P5 ON CA,ACTIVE,2017-03-27
74896,650 QUEEN'S QUAY W  TORONTO M5J 2P5 ON CA,ACTIVE,2017-07-04
74897,5520 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2016-12-06
74898,5520 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2017-01-04
74899,5520 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2016-12-13
74901,"1400 MAIN ST W APPLIED HEALTH ""BLDG 48"" HAMILTON L8S 4M3 ON CA",ACTIVE,2017-04-25
74902,"1400 MAIN ST W APPLIED HEALTH ""BLDG 48"" HAMILTON L8S 4M3 ON CA",ACTIVE,2017-08-07
74903,44 GREAT NORTHERN RD  SAULT STE MARIE P6B 4Y5 ON CA,ACTIVE,2017-11-24
74904,25 CECIL ST  TORONTO M5T 1N1 ON CA,ACTIVE,2017-05-08
74905,405 WOODSMERE CR  PICKERING L1V 7A4 ON CA,ACTIVE,2017-03-03
74906,,ACTIVE,2017-09-27
74907,4751 STEELES AVE E  SCARBOROUGH M1V 4S5 ON CA,ACTIVE,2017-09-06
74909,240 SIMCOE ST S  OSHAWA L1H 4H4 ON CA,ACTIVE,2017-02-04
74910,1048 MIDLAND AVE  KINGSTON K7P 2X9 ON CA,ACTIVE,2017-05-01
74916,2680 SKYMARK AVE  MISSISSAUGA L4W 5L6 ON CA,ACTIVE,2017-11-02
74917,2680 SKYMARK AVE  MISSISSAUGA L4W 5L6 ON CA,ACTIVE,2017-11-02
74918,2680 SKYMARK AVE  MISSISSAUGA L4W 5L6 ON CA,ACTIVE,2017-11-02
7492,911 QUEENS BLVD  KITCHENER N2M 1B2 ON CA,ACTIVE,2017-01-15
74922,320 BAYFIELD RD  BARRIE L4M 3C1 ON CA,ACTIVE,2017-11-10
74923,35 KINGSBRIDGE GARDEN CIR  MISSISSAUGA L5R 3Z5 ON CA,ACTIVE,2017-05-03
74924,35 KINGSBRIDGE GARDEN CIR  MISSISSAUGA L5R 3Z5 ON CA,ACTIVE,2017-06-20
74925,35 KINGSBRIDGE GARDEN CIR  MISSISSAUGA L5R 3Z5 ON CA,ACTIVE,2017-08-15
74926,35 KINGSBRIDGE GARDEN CIR  MISSISSAUGA L5R 3Z5 ON CA,ACTIVE,2017-04-10
74927,35 KINGSBRIDGE GARDEN CIR  MISSISSAUGA L5R 3Z5 ON CA,ACTIVE,2017-07-21
74929,290 BOROUGH DR  SCARBOROUGH M0M 1A1 ON CA,ACTIVE,2017-03-28
74931,290 BOROUGH DR  SCARBOROUGH M0M 1A1 ON CA,ACTIVE,2017-03-28
74932,55 COMMERCE VALLEY DR W  MARKHAM L3T 1A1 ON CA,ACTIVE,2017-02-24
74933,55 COMMERCE VALLEY DR W  MARKHAM L3T 1A1 ON CA,ACTIVE,2017-03-15
74934,55 COMMERCE VALLEY DR W  MARKHAM L3T 1A1 ON CA,ACTIVE,2017-03-22
74935,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-11-18
74936,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-11-09
74937,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-10-26
74938,2434 YONGE ST  TORONTO M4P 2H4 ON CA,ACTIVE,2017-11-12
74939,1255 OUELLETTE AVE  WINDSOR N8X 1J3 ON CA,ACTIVE,2017-11-16
74940,469 KING ST W  TORONTO M5V 1K4 ON CA,ACTIVE,2017-10-25
74941,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-11-15
74942,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-10-22
74943,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-11-09
74959,5781 RIVER RD  NIAGARA FALLS L2G 3K9 ON CA,ACTIVE,2017-07-04
74960,4164 SHEPPARD AVE E  SCARBOROUGH M1S 1T3 ON CA,ACTIVE,2017-02-10
74961,3 HERITAGE WAY  LINDSAY K9V 5Z1 ON CA,ACTIVE,2016-12-16
74966,5095 YONGE ST  NORTH YORK M2N 6Z4 ON CA,ACTIVE,2017-08-16
74973,180 CONSUMERS DD  WHITBY L1N 9S3 ON CA,ACTIVE,2017-11-15
74974,300 YORK MILLS RD  NORTH YORK M2L 2Y5 ON CA,ACTIVE,2017-01-19
74977,1235 NORTH SERVICE RD  OAKVILLE L6M 2W2 ON CA,ACTIVE,2017-10-08
74978,1235 NORTH SERVICE RD  OAKVILLE L6M 2W2 ON CA,ACTIVE,2017-10-25
74985,29 NORTHERN HEIGHTS DR  RICHMOND HILL L4B 4L8 ON CA,ACTIVE,2017-07-25
74986,29 NORTHERN HEIGHTS DR  RICHMOND HILL L4B 4L8 ON CA,ACTIVE,2017-03-13
74997,55 CAMPBELL RD  GUELPH N1H 1B9 ON CA,ACTIVE,2017-11-14
74999,786 DUFFERIN AV  WALLACEBURG N8A 2V3 ON CA,ACTIVE,2017-02-16
7500,260 RICHMOND ST W  TORONTO M5V 1W5 ON CA,ACTIVE,2017-08-15
75000,5560 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2017-02-03
75001,5560 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2017-02-14
75002,5560 EXPLORER DR  MISSISSAUGA L4W 5L1 ON CA,ACTIVE,2017-02-22
75003,20 ROBERT ST W  PENETANGUISHENE L9M 1K9 ON CA,ACTIVE,2017-01-20
75006,1380 RODICK RD  MARKHAM L3R 4G5 ON CA,ACTIVE,2017-09-20
75007,1380 RODICK RD  MARKHAM L3R 4G5 ON CA,ACTIVE,2017-09-20
75008,1380 RODICK RD  MARKHAM L3R 4G5 ON CA,ACTIVE,2017-09-20
75010,1 MELROSE AVE  BRANTFORD N3R 1Y9 ON CA,ACTIVE,2016-12-22
75011,2 MELROSE AVE  BRANTFORD N3R 1Z1 ON CA,ACTIVE,2016-12-22
75012,10 WESTHEIGHTS DR  KITCHENER N2N 2A8 ON CA,ACTIVE,2017-09-28
75013,5950 VICTORIA AV  NIAGARA FALLS L2G 3L7 ON CA,ACTIVE,2016-12-09
75014,285 KING ST E  KINGSTON K7L 3B1 ON CA,ACTIVE,2017-01-10
75015,285 KING ST E  KINGSTON K7L 3B1 ON CA,ACTIVE,2017-01-10
75017,700 KING ST W  TORONTO M5V 2Y6 ON CA,ACTIVE,2017-09-20
75019,1069 WELLINGTON RD  LONDON N6E 2H6 ON CA,ACTIVE,2017-01-31
75020,151 MAPLETON AVE  BARRIE L4N 9N7 ON CA,ACTIVE,2017-04-28
75021,300 LAKESHORE DR  BARRIE L4N 0B4 ON CA,ACTIVE,2017-05-23
75022,5970 MCLAUGHLIN RD  MISSISSAUGA L5R 3X9 ON CA,ACTIVE,2017-08-07
75028,145 ADELAIDE ST W  TORONTO M5H 4E5 ON CA,ACTIVE,2017-05-16
75029,285 KING ST E  KINGSTON K7L 3B1 ON CA,ACTIVE,2017-01-10
75030,3600 YONGE ST  TORONTO M4N 3R8 ON CA,ACTIVE,2017-03-29
75031,3600 YONGE ST  TORONTO M4N 3R8 ON CA,ACTIVE,2017-06-16
75039,18 JACOBSON RD  LIVELY P3Y 1P8 ON CA,ACTIVE,2017-04-11
75040,18 JACOBSON RD  LIVELY P3Y 1P8 ON CA,ACTIVE,2017-05-10
75041,109 FRONT ST E  TORONTO M5A 4P7 ON CA,PENDING_RENEWAL,2017-07-25
75042,1999 PROVENCE AVE  ORLEANS K4A 3Y6 ON CA,ACTIVE,2017-04-07
75043,90 MURRAY ST  AMHERSTBURG N9V 4B9 ON CA,ACTIVE,2017-03-22
75047,1645 PICKERING PKWY  PICKERING L1V 7E9 ON CA,ACTIVE,2017-03-09
75048,1645 PICKERING PKWY  PICKERING L1V 7E9 ON CA,ACTIVE,2017-03-21
75050,535 LEGGET DR  KANATA K2K 3B8 ON CA,ACTIVE,2017-03-02
75051,535 LEGGET DR  KANATA K2K 3B8 ON CA,ACTIVE,2017-02-01
75052,535 LEGGET DR  KANATA K2K 3B8 ON CA,ACTIVE,2017-02-28
75055,624 WILSON ST  OTTAWA K1K 4S5 ON CA,ACTIVE,2016-12-14
75056,4837 ALBION RD  GLOUCESTER K1T 1A3 ON CA,ACTIVE,2017-02-02
75057,606 MILNER AV  SCARBOROUGH M1B 1M8 ON CA,ACTIVE,2017-11-26
75058,120 CENTRE ST S  OSHAWA L1H 4A3 ON CA,ACTIVE,2017-01-10
75059,8640 YONGE ST  RICHMOND HILL L4C 6Z4 ON CA,ACTIVE,2017-01-05
75060,233 PATTERSON ST  NEWMARKET L3Y 3L5 ON CA,ACTIVE,2017-07-01
75065,24 CHAPEL ST  GEORGETOWN L7G 6A7 ON CA,ACTIVE,2017-07-25
75066,24 CHAPEL ST  GEORGETOWN L7G 6A7 ON CA,ACTIVE,2017-08-25
75067,1421 WALKERS LINE  BURLINGTON L7M 4P4 ON CA,ACTIVE,2017-05-15
75068,171 GEORGE ST  OTTAWA K1N 5W5 ON CA,ACTIVE,2016-12-15
75069,5897 RAMA RD  RAMA L3V 6H6 ON CA,ACTIVE,2016-12-14
75070,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-05-19
75071,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-03-03
75072,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75073,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75074,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75075,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75076,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75077,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75078,100 ALFRED KUEHNE BLVD BUILDING #55 BRAMPTON L6T 4K4 ON CA,ACTIVE,2017-07-28
75079,323 CHALEUR AVE  OSHAWA L1J 1G5 ON CA,ACTIVE,2017-03-15
75080,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75081,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75082,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75083,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75084,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75085,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75086,130 KING ST  LONDON N6A 1C5 ON CA,ACTIVE,2017-04-20
75087,330 DUNDURN ST S  HAMILTON L8P 4L6 ON CA,ACTIVE,2017-07-20
75088,330 DUNDURN ST S  HAMILTON L8P 4L6 ON CA,ACTIVE,2017-07-20
75089,8 COVINGTON BLVD  TORONTO M6A 3E5 ON CA,ACTIVE,2017-02-21
75090,8 COVINGTON BLVD  TORONTO M6A 3E5 ON CA,ACTIVE,2017-05-17
75091,323 RICHMOND ST E  TORONTO M5A 4R3 ON CA,ACTIVE,2017-02-21
75092,323 RICHMOND ST E  TORONTO M5A 4R3 ON CA,ACTIVE,2016-11-29
75094,555 COCHRANE DR  MARKHAM L3R 8E3 ON CA,ACTIVE,2016-12-24
75096,227 KING ST S  WATERLOO N2J 4C5 ON CA,ACTIVE,2017-06-21
75097,235 QUEENS QUAY W  TORONTO M5J 2G8 ON CA,ACTIVE,2017-02-17
75098,235 QUEENS QUAY W  TORONTO M5J 2G8 ON CA,ACTIVE,2017-03-08
75099,929 GLEN ST  OSHAWA L1J 3T9 ON CA,ACTIVE,2017-01-12
7510,195 MCCAUL ST  TORONTO M5T 1W6 ON CA,ACTIVE,2017-09-15
75102,9 PRICE ST  TORONTO M4W 1Z1 ON CA,ACTIVE,2016-12-09
75108,7899 MCLAUGHLIN RD  BRAMPTON L6V 1G6 ON CA,ACTIVE,2017-01-07
75109,99 MARY ST N  OSHAWA L1G 8C1 ON CA,ACTIVE,2017-11-17
75114,3239 DUNDAS ST W  OAKVILLE L6M 4B2 ON CA,ACTIVE,2017-03-10
75124,140 BATHURST ST  TORONTO M5V 2R3 ON CA,ACTIVE,2017-04-18
75125,140 BATHURST ST  TORONTO M5V 2R3 ON CA,ACTIVE,2017-05-16
75126,3600 YONGE ST  TORONTO M4N 3R8 ON CA,ACTIVE,2017-04-06
75127,3600 YONGE ST  TORONTO M4N 3R8 ON CA,ACTIVE,2017-06-15
75130,45 RIDEAU ST  OTTAWA K1N 5W8 ON CA,ACTIVE,2016-12-21
75131,45 RIDEAU ST  OTTAWA K1N 5W8 ON CA,ACTIVE,2017-06-07
75133,5950 VICTORIA AV  NIAGARA FALLS L2G 3L7 ON CA,PENDING_RENEWAL,2017-01-24
75134,5950 VICTORIA AV  NIAGARA FALLS L2G 3L7 ON CA,ACTIVE,2017-03-16
75135,3700 PRINCE OF WALES DR  NEPEAN K2C 3H2 ON CA,ACTIVE,2017-04-18
75136,99 ROBSON RD  LEAMINGTON N8H 2M8 ON CA,ACTIVE,2017-05-26
75137,71 FOUR VALLEY DR  CONCORD L4K 4V8 ON CA,ACTIVE,2017-03-03
75141,3 DEVONSHIRE PL  TORONTO M5S 3K7 ON CA,ACTIVE,2017-01-18
75146,5870 ABBOTT ST E  STITTSVILLE K2S 1X4 ON CA,ACTIVE,2017-01-31
75149,267 RICHMOND ST W  TORONTO M5V 3M6 ON CA,ACTIVE,2017-01-07
75150,245 OUELLETTE AVE  WINDSOR N9A 7J2 ON CA,ACTIVE,2017-04-13
75151,245 OUELLETTE AVE  WINDSOR N9A 7J2 ON CA,ACTIVE,2017-04-27
75152,1110 ATTERSLEY DR  OSHAWA L1K 1X8 ON CA,ACTIVE,2017-02-16
75154,3527 BASELINE RD  GEORGINA L0E 1R0 ON CA,ACTIVE,2017-07-17
75155,71 RICHMOND ST  STRATHROY N7G 2Z1 ON CA,ACTIVE,2017-01-24
75156,355 SOUTH PARK RD  MARKHAM L3T 7W2 ON CA,ACTIVE,2017-10-25
75168,950 SYSCON RD  BURLINGTON L7L 6C5 ON CA,ACTIVE,2017-09-19
75169,1532 PELHAM ST N  FORT HILL L0S 1E0 ON CA,ACTIVE,2017-03-23
75173,1218 MICHIGAN AVE  SARNIA N7S 6L1 ON CA,ACTIVE,2017-03-14
75179,6055 ELLIS ST  LASALLE N9H 2P8 ON CA,ACTIVE,2017-04-15
7518,91 OXFORD ST  TORONTO M5T 1P2 ON CA,ACTIVE,2017-10-15
75180,1501 FULLER AVE  PENETANGUISHENE L9M 2H4 ON CA,ACTIVE,2016-12-20
75181,550 PENDANT DR  MISSISSAUGA L5T 2W6 ON CA,ACTIVE,2017-03-22
75182,1501 FULLER AVE  PENETANGUISHENE L9M 2H4 ON CA,ACTIVE,2016-12-20
75183,1501 FULLER AVE  PENETANGUISHENE L9M 2H4 ON CA,ACTIVE,2016-12-20
75184,1620 WALLBRIDGE-LOYALIST RD HIGHWAY 62 N BELLEVILLE K8N 4Z5 ON CA,ACTIVE,2017-01-11
75185,40 ADMIRAL BLVD  MISSISSAUGA L5T 2W1 ON CA,ACTIVE,2017-04-07
75186,21777 ISLAND RD  PORT PERRY L9L 1B6 ON CA,ACTIVE,2017-01-28
75187,3 DEVONSHIRE PL  TORONTO M5S 3K7 ON CA,ACTIVE,2017-01-18
75188,66 DORSET ST E  PORT HOPE L1A 1E3 ON CA,ACTIVE,2016-11-29
75191,3 DEVONSHIRE PL  TORONTO M5S 3K7 ON CA,ACTIVE,2017-01-18
75192,4700 JANE ST  TORONTO M3N 2L3 ON CA,ACTIVE,2016-12-02
75193,255 RUSSELL ST  MIDLAND L4R 3A1 ON CA,ACTIVE,2017-07-10
75194,255 RUSSELL ST  MIDLAND L4R 3A1 ON CA,ACTIVE,2017-06-27
75195,3531 LAKE SHORE BLVD W  ETOBICOKE M8W 1P4 ON CA,ACTIVE,2017-03-06
75196,1430 TRAFALGAR RD  OAKVILLE L6H 2L1 ON CA,ACTIVE,2017-03-15
75197,80 FRONT ST E  TORONTO M5E 1T4 ON CA,ACTIVE,2017-02-11
75198,165 D'YOUVILLE ST  SUDBURY P3C 5E7 ON CA,ACTIVE,2017-03-21
75202,210 MAIN ST E DUNNVILLE N1A 3G7 ON CA,ACTIVE,2017-04-06
75203,801 BAY ST  TORONTO M5S 1Y9 ON CA,ACTIVE,2017-01-28
75204,801 BAY ST  TORONTO M5S 1Y9 ON CA,ACTIVE,2016-12-16
75206,6361 FALLSVIEW BLVD  NIAGARA FALLS L2G 3V9 ON CA,ACTIVE,2017-01-18
75207,6361 FALLSVIEW BLVD  NIAGARA FALLS L2G 3V9 ON CA,ACTIVE,2017-01-18
75208,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
75209,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
7521,380 COLEMAN ST  BELLEVILLE K8P 3J4 ON CA,ACTIVE,2017-04-15
75210,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
75211,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
75212,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
75213,3389 STEELES AVE E  TORONTO M2H 3S8 ON CA,ACTIVE,2017-06-10
75214,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-02-08
75215,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-05-19
75216,2 ALEXANDRA BLVD  TORONTO M4R 1L7 ON CA,ACTIVE,2017-05-04
75217,2 ALEXANDRA BLVD  TORONTO M4R 1L7 ON CA,ACTIVE,2017-06-20
75218,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-06-05
75219,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-06-08
75220,155 DALHOUSIE ST  TORONTO M5B 2P7 ON CA,ACTIVE,2017-08-16
75221,172 JOHN ST  TORONTO M5T 1X5 ON CA,ACTIVE,2016-12-08
75225,7828 KENNEDY RD  MARKHAM L3R 5P1 ON CA,ACTIVE,2017-09-29
75226,81 FYFE AVE  WOODSTOCK N4S 8Y2 ON CA,ACTIVE,2017-02-18
75228,3381 STEELES AVE E  NORTH YORK M2H 3S7 ON CA,ACTIVE,2017-06-10
7523,35 MCCAUL ST  TORONTO M5T 1V7 ON CA,ACTIVE,2017-09-27
75232,275 RIDEAU ST  OTTAWA K1N 5Y2 ON CA,ACTIVE,2016-12-09
75235,188 REDPATH AVE  TORONTO M4P 2K6 ON CA,ACTIVE,2017-04-19
75236,188 REDPATH AVE  TORONTO M4P 2K6 ON CA,ACTIVE,2017-07-11
75237,230 CATHERINE ST  FORT ERIE L2A 5N9 ON CA,ACTIVE,2017-02-03
75240,3 ELLESMERE ST  RICHMOND HILL L4B 4N2 ON CA,ACTIVE,2017-05-04
75241,3 ELLESMERE ST  RICHMOND HILL L4B 4N2 ON CA,ACTIVE,2017-05-23
75242,675 WINDERMERE RD  LONDON N5X 4G2 ON CA,ACTIVE,2017-05-19
75243,675 WINDERMERE RD  LONDON N5X 4G2 ON CA,ACTIVE,2017-03-16
75244,390 MARCH RD  KANATA K2K 2W7 ON CA,ACTIVE,2017-10-04
75245,9677 YONGE ST  RICHMOND HILL L4C 1V7 ON CA,ACTIVE,2017-05-15
75246,100 RED OAK DR  BARRIE L4N 9M5 ON CA,ACTIVE,2017-01-04
75247,1196 CEDAR ST  OSHAWA L1J 3S2 ON CA,ACTIVE,2017-04-28
75248,165 CONSUMERS DR  WHITBY L1N 1C4 ON CA,ACTIVE,2017-05-24
75249,7 BELISLE RD  PENETANGUISHENE L9M 1N6 ON CA,ACTIVE,2017-11-01
75250,282 HURST DR  BARRIE L4N 0Z3 ON CA,ACTIVE,2017-09-30
75251,600 PRINCESS ST  WOODSTOCK N4S 4H4 ON CA,ACTIVE,2017-06-28
75252,1 TORONTO ST  COLBORNE K0K 1S0 ON CA,ACTIVE,2017-02-28
75256,50 MUSGRAVE  TORONTO M4E 3W2 ON CA,ACTIVE,2017-05-01
75257,193 YONGE ST  TORONTO M5B 1M8 ON CA,ACTIVE,2017-03-28
75263,3045 MAVIS RD  MISSISSAUGA L5C 1T7 ON CA,ACTIVE,2017-08-07
75264,323 RICHMOND ST E  TORONTO M5A 4R3 ON CA,ACTIVE,2017-10-25
75266,33 EMPRESS AVE  TORONTO M2N 6Y7 ON CA,ACTIVE,2017-05-12
75267,33 EMPRESS AVE  TORONTO M2N 6Y7 ON CA,ACTIVE,2017-06-02
75268,33 EMPRESS AVE  TORONTO M2N 6Y7 ON CA,ACTIVE,2017-05-03
75269,33 EMPRESS AVE  TORONTO M2N 6Y7 ON CA,ACTIVE,2017-04-19
75270,8 HILLCREST AVE  NORTH YORK M2N 6Y6 ON CA,ACTIVE,2017-10-31
75271,8 HILLCREST AVE  NORTH YORK M2N 6Y6 ON CA,ACTIVE,2017-11-10
75272,8 HILLCREST AVE  NORTH YORK M2N 6Y6 ON CA,ACTIVE,2017-10-20
75273,8 HILLCREST AVE  NORTH YORK M2N 6Y6 ON CA,ACTIVE,2017-10-11
75274,34 BAY ST  TOBERMORY N0H 2R0 ON CA,ACTIVE,2017-04-05
75284,555 REXDALE BLVD  TORONTO M9W 1S1 ON CA,ACTIVE,2017-02-28
75285,555 REXDALE BLVD  TORONTO M9W 1S1 ON CA,ACTIVE,2017-02-21
75287,72 VICTORIA ST S  KITCHENER N2G 4Y9 ON CA,ACTIVE,2017-02-02
75288,168 KING ST E  TORONTO M5A 4S4 ON CA,ACTIVE,2017-04-07
75289,168 KING ST E  TORONTO M5A 4S4 ON CA,ACTIVE,2017-10-25
7529,3090 BATHURST ST  TORONTO M6A 2A1 ON CA,ACTIVE,2017-03-15
75290,1700 EGLINTON AVE E  TORONTO M4A 2X4 ON CA,ACTIVE,2017-08-09
75291,1700 EGLINTON AVE E  TORONTO M4A 2X4 ON CA,ACTIVE,2017-03-15
75292,2111 LAKE SHORE BLVD W  ETOBICOKE M8V 1A1 ON CA,ACTIVE,2017-07-31
75293,2111 LAKE SHORE BLVD W  ETOBICOKE M8V 1A1 ON CA,ACTIVE,2017-07-31
753,2293 EGLINTON AV E  SCARBOROUGH M1K 2N5 ON CA,ACTIVE,2017-10-15
75303,93 GRAHAM ST  WOODSTOCK N4S 6J8 ON CA,ACTIVE,2017-04-26
75304,249 ANNE ST N  BARRIE L4N 0B5 ON CA,ACTIVE,2017-04-18
7531,474 BATHURST ST  TORONTO M5T 2S6 ON CA,ACTIVE,2017-01-15
75311,293 DUNDAS ST E  TRENTON K8V 1M1 ON CA,ACTIVE,2017-02-08
75319,66 MACDONELL ST  GUELPH N1H 2Z6 ON CA,ACTIVE,2017-03-16
75320,26 PEPPLER ST  WATERLOO N2J 3C4 ON CA,ACTIVE,2017-02-04
75321,2075 AMHERST HEIGHTS DRIVE  BURLINGTON L7P 5B8 ON CA,ACTIVE,2017-06-22
75322,2075 AMHERST HEIGHTS DRIVE  BURLINGTON L7P 5B8 ON CA,ACTIVE,2017-06-28
75323,3381 STEELES AVE E  NORTH YORK M2H 3S7 ON CA,ACTIVE,2017-06-10
75324,3381 STEELES AVE E  NORTH YORK M2H 3S7 ON CA,ACTIVE,2017-06-10
75326,9 MERIDIAN PL  OTTAWA K2G 6P8 ON CA,ACTIVE,2017-08-02
75327,9 MERIDIAN PL  OTTAWA K2G 6P8 ON CA,ACTIVE,2017-04-04
75328,10 NADOLNY SACHS PRIVATE  OTTAWA K2A 4G7 ON CA,ACTIVE,2017-08-21
75329,10 NADOLNY SACHS PRIVATE  OTTAWA K2A 4G7 ON CA,ACTIVE,2017-06-29
75330,7 MERIDIAN PL  NEPEAN K2G 6N2 ON CA,ACTIVE,2016-12-21
75331,10 NADOLNY SACHS PRIVATE  OTTAWA K2A 4G7 ON CA,ACTIVE,2017-06-27
75335,25 MACNAB ST  STRATHROY N7G 2E9 ON CA,ACTIVE,2017-02-22
75336,6440 VALLEY WAY  NIAGARA FALLS L2E 7E3 ON CA,ACTIVE,2017-03-21
75337,6440 VALLEY WAY  NIAGARA FALLS L2E 7E3 ON CA,ACTIVE,2017-03-21
75338,6880 FINANCIAL DR  MISSISSAUGA L5N 7Y5 ON CA,ACTIVE,2017-03-06
75339,245 FENNELL AV W  HAMILTON L9C 1E9 ON CA,ACTIVE,2017-07-25
75340,245 FENNELL AVE W  HAMILTON L9C 1E9 ON CA,ACTIVE,2017-08-30
75341,14 BOLLAND DR  ERIN N0B 1T0 ON CA,ACTIVE,2017-09-05
75357,313 RICHMOND ST E  TORONTO M5A 4R3 ON CA,ACTIVE,2017-04-03
75358,313 RICHMOND ST E  TORONTO M5A 4R3 ON CA,ACTIVE,2017-07-13
75359,2425 MATHESON BLVD E  MISSISSAUGA L4W 5K4 ON CA,ACTIVE,2017-09-21
75360,2425 MATHESON BLVD E  MISSISSAUGA L4W 5K4 ON CA,ACTIVE,2017-09-21
75361,2425 MATHESON BLVD E  MISSISSAUGA L4W 5K4 ON CA,ACTIVE,2017-09-21
75363,4 WINDWARD DR  GRIMSBY L3M 4E8 ON CA,ACTIVE,2017-03-24
75364,4 WINDWARD DR  GRIMSBY L3M 4E8 ON CA,ACTIVE,2017-04-04
75367,119 ISABELLA ST  CAMPBELLFORD K0L 1L0 ON CA,ACTIVE,2017-03-17
75368,119 ISABELLA ST  CAMPBELLFORD K0L 1L0 ON CA,ACTIVE,2017-03-17
75369,954 KING ST W  TORONTO M6K 3L9 ON CA,ACTIVE,2017-05-15
75370,954 KING ST W  TORONTO M6K 3L9 ON CA,ACTIVE,2017-05-10
75371,2111 LAKE SHORE BLVD W  ETOBICOKE M8V 1A1 ON CA,ACTIVE,2017-07-31
75372,2111 LAKE SHORE BLVD W  ETOBICOKE M8V 1A1 ON CA,ACTIVE,2017-09-05
