ElevatingDevicesNumber,Latest_INSPECTION_Date,outcome_class,prior_pass_count,prior_followup_count,prior_fail_count,days_since_last_inspection,rolling_pass_rate,prior_order_count,prior_mean_riskscore,alteration_count,device_type_Freight Elevator,device_type_LULA Elevator,device_type_Observation Elevator,device_type_Other,device_type_Passenger Elevator,device_type_nan,prior_outcome_Fail,prior_outcome_Follow Up,prior_outcome_Other,prior_outcome_Pass,prior_outcome_nan
64502673,2012-01-10,Pass,0,1,0,4.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
74272,2012-01-10,Pass,0,1,0,64.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
22564,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
22565,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
80523,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,True,False,False,False,False,False,False,False,False,True
40115,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
86348,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
40116,2012-01-10,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
39430,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
11238,2012-01-10,Follow Up,1,1,0,343.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
37298,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
37299,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
13040,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
87922,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
21404,2012-01-10,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
28610,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,4,False,False,False,False,True,False,False,False,False,False,True
18051,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
65007,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
65847,2012-01-10,Pass,0,1,0,341.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
16036,2012-01-10,Follow Up,1,0,1,1.0,0.5,4,15.0,1,False,False,False,False,True,False,True,False,False,False,False
65848,2012-01-10,Pass,0,1,0,343.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
30043,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
28731,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
38457,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61069,2012-01-10,Pass,0,1,0,4.0,0.0,3,20.0,2,False,False,False,False,True,False,False,True,False,False,False
61070,2012-01-10,Pass,0,1,0,4.0,0.0,4,22.0,2,False,False,False,False,True,False,False,True,False,False,False
30514,2012-01-10,Follow Up,0,0,1,29.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
68438,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
10564,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
62937,2012-01-10,Pass,1,1,1,18.0,0.3333333333333333,2,15.0,1,False,False,False,False,True,False,True,False,False,False,False
10565,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
10561,2012-01-11,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
28733,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
22592,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
10566,2012-01-10,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
75682,2012-01-10,Pass,0,1,0,21.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
72708,2012-01-10,Pass,1,0,0,343.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
75680,2012-01-10,Pass,0,1,0,54.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
29351,2012-01-10,Pass,0,1,0,62.0,0.0,0,15.0,0,False,False,False,False,False,True,False,True,False,False,False
75681,2012-01-10,Pass,0,1,0,54.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
219,2012-01-10,Follow Up,0,1,0,61.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
71117,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
78196,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
78193,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
71118,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
72707,2012-01-10,Pass,1,1,0,258.0,0.5,1,15.0,2,False,False,False,False,True,False,False,False,False,True,False
17924,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
67229,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
65846,2012-01-10,Pass,0,1,0,341.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
22591,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
23506,2012-01-10,Pass,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
65844,2012-01-10,Pass,0,1,0,343.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
72447,2012-01-10,Follow Up,0,1,1,88.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
17925,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
18052,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
65850,2012-01-10,Pass,0,1,1,337.0,0.0,1,23.0,3,False,False,False,False,True,False,False,True,False,False,False
81912,2012-01-10,Fail,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
81911,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64511096,2012-01-10,Fail,0,1,0,42.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
77801,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
33653,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
68599,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
30469,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,True,False,False,False,False,False,False,False,False,False,True
28732,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
14501,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
60516,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
60517,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61049,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
20372,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
33655,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
86421,2012-01-10,Pass,0,1,0,264.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
75047,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64511124,2012-01-10,Follow Up,0,0,1,4.0,0.0,0,15.0,1,True,False,False,False,False,False,True,False,False,False,False
75048,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
23505,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
64499928,2012-01-10,Pass,0,1,0,266.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
38457,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
30516,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
74452,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64999,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38487,2012-01-10,Pass,1,1,1,32.0,0.3333333333333333,3,21.0,1,False,False,False,False,True,False,False,True,False,False,False
5773,2012-01-10,Pass,0,2,0,20.0,0.0,0,15.0,0,True,False,False,False,False,False,False,True,False,False,False
70563,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
14325,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
39992,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
70684,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
70683,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64513318,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64512336,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
31167,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
87632,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64863,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61328,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
76684,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
82295,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
73388,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
67113,2012-01-10,Pass,0,2,0,22.0,0.0,1,23.0,2,False,False,False,False,True,False,False,True,False,False,False
20719,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
83729,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
20718,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
4419,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
2885,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
81689,2012-01-10,Follow Up,0,0,1,1.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
64499455,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
72202,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64511654,2012-01-10,Pass,0,1,0,32.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
14302,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
14301,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
72592,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
62807,2012-01-10,Pass,0,2,0,349.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
17123,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
60166,2012-01-10,Pass,0,1,0,42.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64240,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64241,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
18181,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
81904,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
63752,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
86147,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
18182,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
86148,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
18183,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
60165,2012-01-10,Follow Up,0,1,0,42.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
60826,2012-01-10,Follow Up,0,1,0,57.0,0.0,2,19.5,0,False,False,False,False,True,False,False,True,False,False,False
30024,2012-01-10,Pass,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
30025,2012-01-10,Pass,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
64119,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
30790,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
30791,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
9765,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,True,False,False,False,False,False,False,False,False,False,True
22059,2012-01-10,Pass,2,1,0,22.0,0.6666666666666666,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
85270,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85924,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85269,2012-01-10,Pass,0,1,0,43.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
19799,2012-01-10,Pass,0,1,0,49.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85911,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
14326,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
14349,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
19800,2012-01-10,Pass,0,1,0,49.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
16308,2012-01-10,Follow Up,0,2,0,61.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
85908,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
20048,2012-01-10,Pass,0,1,0,63.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
37254,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
82256,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64512801,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
2310,2012-01-10,Pass,0,1,0,81.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
8378,2012-01-10,Pass,2,0,0,82.0,1.0,0,15.0,4,False,False,False,False,True,False,False,False,False,True,False
8379,2012-01-10,Pass,2,0,0,82.0,1.0,0,15.0,4,False,False,False,False,True,False,False,False,False,True,False
20731,2012-01-10,Pass,1,0,0,82.0,1.0,0,15.0,4,False,False,False,False,True,False,False,False,False,True,False
9629,2012-01-10,Pass,0,1,0,81.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
71352,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
19682,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64269,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
23291,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
23292,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
39431,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
20734,2012-01-10,Pass,1,0,0,82.0,1.0,0,15.0,3,False,False,False,False,True,False,False,False,False,True,False
20733,2012-01-10,Pass,1,0,0,82.0,1.0,0,15.0,3,False,False,False,False,True,False,False,False,False,True,False
23293,2012-01-10,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
1194,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
29778,2012-01-10,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
20732,2012-01-10,Pass,1,0,0,82.0,1.0,0,15.0,3,False,False,False,False,True,False,False,False,False,True,False
12585,2012-01-10,Pass,0,2,0,67.0,0.0,5,15.0,0,False,False,False,False,True,False,False,True,False,False,False
19681,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
24379,2012-01-10,Follow Up,0,1,0,5.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
24380,2012-01-10,Follow Up,0,0,1,5.0,0.0,0,15.0,1,False,False,False,False,True,False,True,False,False,False,False
9629,2012-01-10,Pass,0,1,0,81.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
20293,2012-01-10,Pass,0,1,0,62.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
24378,2012-01-10,Follow Up,0,1,0,5.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
15291,2012-01-10,Follow Up,0,1,0,63.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64531,2012-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,True,False,False,False,False,False,False,False,True
60812,2012-01-10,Fail,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
62227,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64531,2012-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,True,False,False,False,False,False,False,False,True
27517,2013-01-10,Follow Up,1,1,0,314.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
68098,2013-01-10,Pass,0,2,0,29.0,0.0,2,22.0,0,False,False,False,False,True,False,False,True,False,False,False
83464,2013-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
20682,2013-01-10,Follow Up,1,5,0,100.0,0.16666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
20682,2013-01-10,Pass,1,5,0,100.0,0.16666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
70568,2013-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38463,2013-01-10,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
80320,2013-01-10,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
32918,2013-01-10,Pass,0,2,0,259.0,0.0,1,15.0,3,True,False,False,False,False,False,False,True,False,False,False
